"gene","log2FC_LP","padj_LP","padj_manual_LP","log2FC_ML","padj_ML","padj_manual_ML"
"59125",1.43170595495461,1.18371078896206e-08,1.18371078896206e-08,3.18767168527956,1.34189380400907e-37,1.34189380400907e-37
"71532",-4.32255224901581,1.18468052381361e-08,1.18468052381361e-08,-4.39431545483077,6.84213232677817e-10,6.84213232677817e-10
"13638",-3.68408201715106,1.20287217977017e-08,1.20287217977017e-08,-1.61544306800148,0.00221063139187438,0.00221063139187438
"20271",-5.21761814744777,1.20873929453654e-08,1.20873929453654e-08,-6.48850856110076,2.48054922057326e-12,2.48054922057326e-12
"259277",3.70761297835196,1.21450684224747e-08,1.21450684224747e-08,3.14142809230161,1.05989597783785e-06,1.05989597783785e-06
"791407",3.52400346540012,1.22203105920866e-08,1.22203105920866e-08,5.25182025515424,1.19063237012393e-17,1.19063237012393e-17
"93873",-3.29962920314595,1.22275384057859e-08,1.22275384057859e-08,-2.08186726624384,1.56361832459617e-05,1.56361832459617e-05
"100861615",-3.52079708936726,1.25539752123713e-08,1.25539752123713e-08,-2.77859535394359,4.0180138198517e-07,4.0180138198517e-07
"72040",-4.66154341665818,1.26424726338431e-08,1.26424726338431e-08,-4.92017267740938,5.87984963591416e-10,5.87984963591416e-10
"76411",0.91665039751476,1.26857534293002e-08,1.26857534293002e-08,1.24452540928217,4.02227154650966e-15,4.02227154650966e-15
"442827",2.89057489787671,1.27532392205903e-08,1.27532392205903e-08,3.98391214700979,8.8773581947316e-16,8.8773581947316e-16
"381544",-3.77582656522901,1.27774849046237e-08,1.27774849046237e-08,-1.759815634355,0.000603157421148829,0.000603157421148829
"317653",4.08445070609023,1.28521003212559e-08,1.28521003212559e-08,2.3920207030008,0.0005607466792088,0.0005607466792088
"26570",-1.56035094889267,1.28736634464297e-08,1.28736634464297e-08,-2.25473391562525,2.1010337187851e-16,2.1010337187851e-16
"319520",1.59845928150592,1.30403109015045e-08,1.30403109015045e-08,1.88339642682401,2.10902406905246e-11,2.10902406905246e-11
"67533",-0.685173048399239,1.3055856337396e-08,1.3055856337396e-08,-0.759453500326351,3.26335148404574e-10,3.26335148404574e-10
"72475",-0.831348317623375,1.30699859742004e-08,1.30699859742004e-08,-0.6464542722143,1.10105852927924e-05,1.10105852927924e-05
"216177",1.8288967875955,1.32364752929125e-08,1.32364752929125e-08,2.15204857689087,1.14821131780367e-11,1.14821131780367e-11
"233099",6.56054589705317,1.32715437930161e-08,1.32715437930161e-08,4.23988458710721,0.000141996345161824,0.000141996345161824
"64707",-1.20824424143766,1.32716113382477e-08,1.32716113382477e-08,-1.28327436889551,1.05513301550001e-09,1.05513301550001e-09
"231876",1.42941595499789,1.33482313212071e-08,1.33482313212071e-08,0.838014061807577,0.00100505445601428,0.00100505445601428
"226525",-0.904867649091933,1.35468544995391e-08,1.35468544995391e-08,-1.25392904307895,1.77448706940869e-15,1.77448706940869e-15
"225997",1.41947973246101,1.37539770890505e-08,1.37539770890505e-08,1.7813138912853,5.50861496019929e-13,5.50861496019929e-13
"18095",-3.16037192173353,1.42352188008951e-08,1.42352188008951e-08,-4.18244295015516,1.36106241261559e-11,1.36106241261559e-11
"192663",-1.88671268891172,1.42880062195869e-08,1.42880062195869e-08,0.355736334567591,0.272089890091658,0.272089890091658
"16846",-5.21520086225143,1.43934047545884e-08,1.43934047545884e-08,-6.99635851206479,4.65459029104789e-09,4.65459029104789e-09
"23980",-0.794354803747642,1.44617502512583e-08,1.44617502512583e-08,-0.232558970901327,0.120205345471276,0.120205345471276
"66857",-3.29134233078262,1.44902332132645e-08,1.44902332132645e-08,-2.05816156580093,0.0001541166555688,0.0001541166555688
"21453",-1.06263635377731,1.45741120337136e-08,1.45741120337136e-08,-1.25493769331385,1.38385067286892e-11,1.38385067286892e-11
"17830",7.43940198768594,1.46023184941183e-08,1.46023184941183e-08,5.9768085035094,3.30009840739431e-06,3.30009840739431e-06
"69605",0.861088525821887,1.48582479047456e-08,1.48582479047456e-08,0.256488607421138,0.118002434029774,0.118002434029774
"56469",0.875760064325547,1.5005441277633e-08,1.5005441277633e-08,0.636303950529753,4.60561431429643e-05,4.60561431429643e-05
"76964",3.70716067008325,1.50874126448838e-08,1.50874126448838e-08,1.51134172637788,0.0154528662409183,0.0154528662409183
"71111",2.922502817692,1.52994711887003e-08,1.52994711887003e-08,4.67475235201601,1.92491300869756e-20,1.92491300869756e-20
"20821",1.12814990850404,1.53785784844981e-08,1.53785784844981e-08,0.384100450257101,0.0664805717955656,0.0664805717955656
"56375",-1.57221808422467,1.54558242144983e-08,1.54558242144983e-08,0.161866906609759,0.603950102231739,0.603950102231739
"12728",0.978164362554537,1.56871259955083e-08,1.56871259955083e-08,1.07455573044295,2.74905528446431e-10,2.74905528446431e-10
"100040671",-3.5537058314554,1.57546818599447e-08,1.57546818599447e-08,-3.03725967513079,1.14906493969416e-07,1.14906493969416e-07
"73863",2.53494153814785,1.59402746417055e-08,1.59402746417055e-08,2.22667687661735,5.56095182210935e-07,5.56095182210935e-07
"329628",-2.49348588985828,1.59582074231761e-08,1.59582074231761e-08,-3.40386714984957,2.44150014274358e-14,2.44150014274358e-14
"56295",-1.28824568459127,1.62552300602836e-08,1.62552300602836e-08,-0.843536992541842,0.000194016634923967,0.000194016634923967
"408058",-1.57048333379749,1.65028866864896e-08,1.65028866864896e-08,-0.631632664034892,0.0212200663576718,0.0212200663576718
"229228",-1.79376113727004,1.6590800916058e-08,1.6590800916058e-08,-1.63476825843207,1.81324892439601e-07,1.81324892439601e-07
"66689",1.4938779186542,1.67031516149515e-08,1.67031516149515e-08,1.37413643601287,1.91931880822901e-07,1.91931880822901e-07
"22256",-1.6654869267513,1.67538389047574e-08,1.67538389047574e-08,-1.3450903243175,3.60590551352551e-06,3.60590551352551e-06
"16202",-1.03347513609486,1.70556066462782e-08,1.70556066462782e-08,-1.57030534227356,4.56918619671927e-18,4.56918619671927e-18
"107221",3.52673168994206,1.71637409466309e-08,1.71637409466309e-08,5.07993493697836,3.85764871173125e-16,3.85764871173125e-16
"14462",1.05775405078624,1.73649466385223e-08,1.73649466385223e-08,0.923545176992574,9.50016875803678e-07,9.50016875803678e-07
"215512",-1.74275851556475,1.75119208135364e-08,1.75119208135364e-08,-0.978219473450195,0.00143402568004454,0.00143402568004454
"50493",-0.970879019534004,1.75138965132084e-08,1.75138965132084e-08,-1.10087082127464,1.19695880103747e-10,1.19695880103747e-10
"76219",-3.49395964903877,1.77278007858777e-08,1.77278007858777e-08,-2.82944791552429,2.79952322827322e-07,2.79952322827322e-07
"102657",-1.156100914409,1.77714266274797e-08,1.77714266274797e-08,-0.032037706068107,0.896569724902405,0.896569724902405
"67374",-2.57089717198116,1.77839656667605e-08,1.77839656667605e-08,-2.52189553612783,2.5617901022037e-08,2.5617901022037e-08
"18805",-0.973032287797265,1.7805165656352e-08,1.7805165656352e-08,-1.1155669077816,5.2797795014246e-11,5.2797795014246e-11
"219151",-1.7104548870468,1.80262497650359e-08,1.80262497650359e-08,-2.21433943746669,3.06036282723392e-13,3.06036282723392e-13
"67774",1.66063346767879,1.83892306679003e-08,1.83892306679003e-08,0.945012622213101,0.00150398293097158,0.00150398293097158
"230866",-0.905024847061453,1.84350580041917e-08,1.84350580041917e-08,-0.638276001632819,7.90473906816065e-05,7.90473906816065e-05
"13007",-1.48044901432659,1.84363310279948e-08,1.84363310279948e-08,-1.98955791988383,3.02836959886988e-14,3.02836959886988e-14
"16407",2.87737323601441,1.84632880880695e-08,1.84632880880695e-08,2.54823546238502,5.12589921830021e-07,5.12589921830021e-07
"67557",-2.11547182462301,1.85357793904972e-08,1.85357793904972e-08,-2.35294392394737,3.27622788704745e-10,3.27622788704745e-10
"110109",-1.1214854985137,1.88003904374593e-08,1.88003904374593e-08,-1.30313210543795,4.37271316668128e-11,4.37271316668128e-11
"81601",0.820248819522998,1.89047672817402e-08,1.89047672817402e-08,0.449203257158973,0.00272955657156009,0.00272955657156009
"170716",1.10820497552645,1.91041295965516e-08,1.91041295965516e-08,1.54115012100473,1.86274130614734e-15,1.86274130614734e-15
"320865",7.18125722707425,1.91730828634291e-08,1.91730828634291e-08,7.66149538237313,2.06231524448876e-09,2.06231524448876e-09
"12045",3.63515929452307,1.93273870882688e-08,1.93273870882688e-08,2.79752228182536,1.14487105898625e-05,1.14487105898625e-05
"245038",-4.38458721338121,1.9793357551701e-08,1.9793357551701e-08,-2.32430378986685,3.37872019801306e-05,3.37872019801306e-05
"17681",3.20512867359185,1.98595345325599e-08,1.98595345325599e-08,5.37828841672542,9.59626809202966e-22,9.59626809202966e-22
"242700",1.48593331755637,2.03077934105582e-08,2.03077934105582e-08,1.76053803634896,1.73534426815502e-11,1.73534426815502e-11
"19046",0.784607107907232,2.0646347311137e-08,2.0646347311137e-08,0.141405720462809,0.343927202943361,0.343927202943361
"12985",3.79737828770578,2.08145701130153e-08,2.08145701130153e-08,3.25346061631478,1.15979381888841e-06,1.15979381888841e-06
"58804",1.68066454906405,2.08293539613771e-08,2.08293539613771e-08,2.06612697616441,3.8975842666698e-12,3.8975842666698e-12
"93880",-2.46221814951252,2.08293539613771e-08,2.08293539613771e-08,-2.2983453372975,3.67808927102285e-08,3.67808927102285e-08
"242585",-1.44175853623506,2.09238715034815e-08,2.09238715034815e-08,-1.69835571675512,3.28494500903126e-11,3.28494500903126e-11
"12322",2.55148300567574,2.11028331305998e-08,2.11028331305998e-08,1.09961164443402,0.0140721020264381,0.0140721020264381
"74165",-2.45230558826365,2.13289566900562e-08,2.13289566900562e-08,-2.57583662098706,3.4705380371272e-09,3.4705380371272e-09
"53599",1.62305199955977,2.14107886131774e-08,2.14107886131774e-08,3.54900809595355,7.29508430459159e-35,7.29508430459159e-35
"338355",0.726926370200908,2.14675881465261e-08,2.14675881465261e-08,0.969823626321995,2.68199006445644e-14,2.68199006445644e-14
"78688",1.63473300662282,2.1670737742129e-08,2.1670737742129e-08,3.31176936805087,9.82289708588547e-34,9.82289708588547e-34
"69090",0.847783993697508,2.1670737742129e-08,2.1670737742129e-08,1.09590793704006,1.79721196641202e-13,1.79721196641202e-13
"245688",-1.14874801556335,2.1670737742129e-08,2.1670737742129e-08,-1.08194377014426,1.27433188765391e-07,1.27433188765391e-07
"63959",-0.815333929743295,2.16848459106319e-08,2.16848459106319e-08,-0.590046559829017,6.07283820868286e-05,6.07283820868286e-05
"240121",-2.4284977907517,2.19222585386848e-08,2.19222585386848e-08,-2.93215586238267,2.49186299993402e-11,2.49186299993402e-11
"59009",-0.895283801101284,2.19509156592346e-08,2.19509156592346e-08,-0.158087059827799,0.372452310312365,0.372452310312365
"56316",-0.669087602874936,2.21322897407208e-08,2.21322897407208e-08,-1.17179465006072,2.97054076509068e-23,2.97054076509068e-23
"269016",2.26830734750066,2.22291328433227e-08,2.22291328433227e-08,1.13196411279555,0.00492931493499103,0.00492931493499103
"84004",-1.93695486752474,2.22325769280499e-08,2.22325769280499e-08,-2.11054114441804,1.0140038612012e-09,1.0140038612012e-09
"272589",-1.40153806194692,2.22325769280499e-08,2.22325769280499e-08,-0.00508355688418076,0.985366486053982,0.985366486053982
"52076",-1.05568320666236,2.23536051067991e-08,2.23536051067991e-08,-1.1213192590995,1.95885739490555e-09,1.95885739490555e-09
"52563",-1.10586191149766,2.26085866235459e-08,2.26085866235459e-08,-0.56441660584678,0.00512875779882615,0.00512875779882615
"208718",0.858617721372071,2.26505537073602e-08,2.26505537073602e-08,0.811772668443369,1.09022116375436e-07,1.09022116375436e-07
"233040",-3.30284689587449,2.27135128311247e-08,2.27135128311247e-08,-4.23844251799515,3.12829482242516e-11,3.12829482242516e-11
"18159",-3.51053294856615,2.28783407995122e-08,2.28783407995122e-08,-1.98191863843863,0.000295932883797677,0.000295932883797677
"20826",-0.941598217057928,2.29423824216552e-08,2.29423824216552e-08,-0.79620243789908,2.12473948371927e-06,2.12473948371927e-06
"20851",1.26639042351289,2.31604829780504e-08,2.31604829780504e-08,1.2942920352885,8.62044623143298e-09,8.62044623143298e-09
"56187",0.808523039376778,2.32068037220305e-08,2.32068037220305e-08,0.89430245488483,4.27695449188865e-10,4.27695449188865e-10
"12215",0.801246746706662,2.32519172620328e-08,2.32519172620328e-08,1.16900917787592,1.31562874776712e-16,1.31562874776712e-16
"241989",-2.97612165202686,2.35258506404587e-08,2.35258506404587e-08,-5.56016250627115,3.49550311016644e-13,3.49550311016644e-13
"20937",-1.05747930489074,2.35274634989598e-08,2.35274634989598e-08,-1.13441138128593,1.47453065187255e-09,1.47453065187255e-09
"12496",1.08343543280726,2.37939727244708e-08,2.37939727244708e-08,0.956739688796614,7.54521588024691e-07,7.54521588024691e-07
"20349",-2.35881019202557,2.38132272007639e-08,2.38132272007639e-08,-2.42282607906028,6.63528737674819e-09,6.63528737674819e-09
"328505",-5.5970472398187,2.41229296558876e-08,2.41229296558876e-08,-4.5431226039578,2.01969021731194e-09,2.01969021731194e-09
"23943",-0.759732336512724,2.44351000511462e-08,2.44351000511462e-08,-0.206102966228132,0.160251849386511,0.160251849386511
"13030",0.645202888415327,2.46056586646304e-08,2.46056586646304e-08,0.889692643126291,1.200798553495e-15,1.200798553495e-15
"80902",1.6235897415469,2.48309719593207e-08,2.48309719593207e-08,2.25729642992865,6.0333356711455e-15,6.0333356711455e-15
"18607",0.905750454052023,2.49644969781781e-08,2.49644969781781e-08,0.505677337790956,0.00239354449728791,0.00239354449728791
"213391",1.40754577584623,2.57644666041862e-08,2.57644666041862e-08,0.0545283063533021,0.842939433803705,0.842939433803705
"72205",1.1250622644574,2.58242938264808e-08,2.58242938264808e-08,2.22689858218063,2.25906313401006e-29,2.25906313401006e-29
"269831",0.848555667911072,2.5824535880315e-08,2.5824535880315e-08,1.04197374930443,3.40329812526278e-12,3.40329812526278e-12
"268782",6.38797415430959,2.58855610116048e-08,2.58855610116048e-08,7.59382195771182,4.11544955990782e-11,4.11544955990782e-11
"28135",0.735884877287479,2.59799988173375e-08,2.59799988173375e-08,0.351860143106917,0.0104345280523901,0.0104345280523901
"235402",1.82075131487969,2.6279975351735e-08,2.6279975351735e-08,0.737517401777329,0.0273000671018699,0.0273000671018699
"70998",-1.2211769482916,2.63247437513524e-08,2.63247437513524e-08,-0.627964907559199,0.00473719932282132,0.00473719932282132
"228359",-0.902443902230191,2.63900053073497e-08,2.63900053073497e-08,-0.0951076075795856,0.613817778827667,0.613817778827667
"66336",-1.31272606889546,2.64353169862265e-08,2.64353169862265e-08,-1.65709527513834,1.59448631829567e-12,1.59448631829567e-12
"74356",1.33707011367926,2.64353169862265e-08,2.64353169862265e-08,1.41461780440575,2.59274125471917e-09,2.59274125471917e-09
"102595",-1.01793302145274,2.66162209171818e-08,2.66162209171818e-08,-1.59294405616025,1.58094004223586e-18,1.58094004223586e-18
"54608",1.58514074818064,2.66232493329889e-08,2.66232493329889e-08,1.79527809204495,2.72038534443979e-10,2.72038534443979e-10
"16518",-2.44481636018865,2.66294558235727e-08,2.66294558235727e-08,-3.86598056536721,1.98130703476347e-17,1.98130703476347e-17
"110380",1.21782499735135,2.68545371122802e-08,2.68545371122802e-08,1.38195122754137,2.05310285062986e-10,2.05310285062986e-10
"20867",-0.642280213437407,2.68545371122802e-08,2.68545371122802e-08,-0.0705767834141261,0.599414627489872,0.599414627489872
"52846",-1.13710969117631,2.68895137847295e-08,2.68895137847295e-08,-1.12428529196813,3.19685478662827e-08,3.19685478662827e-08
"50927",-1.01685522956612,2.73060227151842e-08,2.73060227151842e-08,-1.77748614360114,8.30025943416632e-23,8.30025943416632e-23
"68127",-5.55144760285499,2.76904945761966e-08,2.76904945761966e-08,-3.21726923064177,3.41078168546934e-06,3.41078168546934e-06
"67269",1.32027353447776,2.79094085147457e-08,2.79094085147457e-08,0.263875405748668,0.310769278055428,0.310769278055428
"77697",-1.030768489363,2.79368526793732e-08,2.79368526793732e-08,-0.346886230912544,0.0641687545129795,0.0641687545129795
"66422",-1.38957165321749,2.79864084667611e-08,2.79864084667611e-08,-1.14211191910301,4.43536594638642e-06,4.43536594638642e-06
"27965",-0.842675310755576,2.83652088698628e-08,2.83652088698628e-08,-0.684260314626004,7.25865916924118e-06,7.25865916924118e-06
"276919",-1.6123688605879,2.84728833721175e-08,2.84728833721175e-08,-1.30200871023402,6.87949302612142e-06,6.87949302612142e-06
"231807",0.999158513602218,2.86806429641233e-08,2.86806429641233e-08,1.17686065142153,3.48607544291798e-11,3.48607544291798e-11
"103135",1.09357622691473,2.91985164424914e-08,2.91985164424914e-08,0.567397101532787,0.00479402378305873,0.00479402378305873
"83430",2.59182696350831,2.93822169600244e-08,2.93822169600244e-08,1.07228243757968,0.018158018405305,0.018158018405305
"14371",-2.44274767403475,2.95205995977539e-08,2.95205995977539e-08,-3.2094823618282,2.55307630085681e-12,2.55307630085681e-12
"17977",-0.761109899841628,2.95520430728948e-08,2.95520430728948e-08,-1.38168510136335,1.33243379382305e-24,1.33243379382305e-24
"227737",0.859925648754677,2.95621037543597e-08,2.95621037543597e-08,0.621704870961504,7.96121039983145e-05,7.96121039983145e-05
"21948",-5.54104613200074,2.9703768236826e-08,2.9703768236826e-08,-9.5650527099671,2.55849156723856e-10,2.55849156723856e-10
