"gene","log2FoldChange","lfcSE","pvalue","padj","padj_manual"
"19655",0.0758080663608362,0.203848111783673,0.706516579806485,0.771228888872826,0.771228888872826
"227290",-0.0507425413064351,0.131057451164964,0.70672791349609,0.771398600451354,0.771398600451354
"272350",0.166935120772669,0.504953874924575,0.706765384382079,0.771398600451354,0.771398600451354
"14268",0.157478806059756,0.449621148755355,0.706817816951018,0.77140489331839,0.77140489331839
"74706",0.17389849645752,0.541849213300075,0.707341197599036,0.771785507198308,0.771785507198308
"70393",-0.183307310504576,0.627262223168995,0.707353323294275,0.771785507198308,0.771785507198308
"68916",0.0537059387019245,0.143703772907593,0.70726961221176,0.771785507198308,0.771785507198308
"233724",0.0694435880152494,0.185587191246197,0.707220756501411,0.771785507198308,0.771785507198308
"328489",0.145268190853333,0.422395313842661,0.707642560071314,0.772050129891018,0.772050129891018
"212326",0.0579913670643175,0.155552325480976,0.707701931494425,0.772063947175478,0.772063947175478
"20615",-0.087691565830613,0.241253398070327,0.708079503618654,0.772424879219716,0.772424879219716
"216810",0.057382997459838,0.149091713788671,0.708193885906105,0.772498675863001,0.772498675863001
"234700",-0.167832038110302,0.531080626500743,0.708292025423138,0.772554746304485,0.772554746304485
"66487",0.0911203090808427,0.25026386592677,0.708508537248265,0.772739912952878,0.772739912952878
"93875",-0.113852037544935,0.323003229157939,0.708766191932156,0.772969924961308,0.772969924961308
"72340",-0.167345242892188,0.525883337294845,0.709076787714092,0.773257639590576,0.773257639590576
"232087",-0.139460104820596,0.418285688292832,0.709138544545486,0.773273971986073,0.773273971986073
"100503085",-0.0874795109692875,0.243670868836929,0.709689648172758,0.773823870995758,0.773823870995758
"20668",0.0929964387488774,0.256197567570282,0.709796771543047,0.773889626911587,0.773889626911587
"12460",0.0667314353157149,0.181348680238925,0.710042275602743,0.77410624031878,0.77410624031878
"170930",-0.135848365823532,0.400364841622637,0.71018534796019,0.774160102992742,0.774160102992742
"67832",-0.0810581174084268,0.233609337108131,0.710141228557672,0.774160102992742,0.774160102992742
"269855",-0.141077339901333,0.42063761341132,0.710243130595623,0.774172037503834,0.774172037503834
"74360",0.0830614317494458,0.227938656313437,0.710737983195748,0.774635987491819,0.774635987491819
"100503212",0.159402766671024,0.484007814774457,0.710762493786353,0.774635987491819,0.774635987491819
"54198",-0.0490270746622555,0.137022622458141,0.71081897703237,0.77464647220102,0.77464647220102
"320714",0.0670259645648927,0.185316490403766,0.711116873275624,0.774920028693128,0.774920028693128
"217718",0.0600074940784021,0.163083416419091,0.711532854168363,0.775322220132039,0.775322220132039
"100034748",-0.17585550114422,0.584387468986399,0.712665465346424,0.776505183717381,0.776505183717381
"104776",-0.0659197751780015,0.183622118525024,0.712976962209496,0.776793381579421,0.776793381579421
"100502635",0.17261554459436,0.550481689926545,0.713284193163541,0.77695054263605,0.77695054263605
"75202",0.114456595120172,0.320373458320433,0.713309084357636,0.77695054263605,0.77695054263605
"633947",0.148751184307107,0.44410850343839,0.713356224173462,0.77695054263605,0.77695054263605
"192236",0.0653517510626691,0.179308876603706,0.713171738221332,0.77695054263605,0.77695054263605
"67025",0.0912438567747896,0.258715212534837,0.713330186949946,0.77695054263605,0.77695054263605
"11782",-0.064793916369039,0.182831426917067,0.713469030824892,0.777022208429007,0.777022208429007
"98985",0.101776685936093,0.286016931022178,0.713573890485053,0.777073703301352,0.777073703301352
"57895",-0.0780982386373884,0.21944065561937,0.713610333703238,0.777073703301352,0.777073703301352
"12825",0.205957838292533,0.658507998661889,0.714018631977292,0.777465784170994,0.777465784170994
"16351",0.0845861145329318,0.236304162063247,0.714098576635337,0.777465784170994,0.777465784170994
"637776",-0.172948300125738,0.57171215091357,0.714111494317496,0.777465784170994,0.777465784170994
"103967",0.126197166392965,0.365670021289463,0.714625560509858,0.777922984209941,0.777922984209941
"65111",-0.0450513777962209,0.126026438668265,0.714601035493164,0.777922984209941,0.777922984209941
"20222",-0.0577198521293011,0.16751383468797,0.714991191961895,0.778269748658641,0.778269748658641
"73603",0.1465060564628,0.443748278417427,0.715200480595674,0.778395045051783,0.778395045051783
"233532",-0.0633100509022814,0.175434806050685,0.71518076189163,0.778395045051783,0.778395045051783
"94184",-0.0470248252468662,0.130741345794655,0.715763086752738,0.778956075055814,0.778956075055814
"67840",-0.0940208771649552,0.269878625878062,0.715971990337695,0.779132126417518,0.779132126417518
"100217467",-0.141603490781336,0.43390721009185,0.716684813591162,0.779844982259353,0.779844982259353
"73582",0.0699222387510137,0.197030254022436,0.716768591377274,0.779844982259353,0.779844982259353
"100048658",-0.182545226453476,0.643360920299776,0.716758475888921,0.779844982259353,0.779844982259353
"327747",-0.107699809994011,0.31057031802393,0.717559741933743,0.78065437239468,0.78065437239468
"56372",-0.0560238020066737,0.1558542377955,0.717667114341495,0.780719802570906,0.780719802570906
"383080",-0.183591809658218,0.695215513579548,0.71799428360504,0.781024316135254,0.781024316135254
"246257",0.0683260112729961,0.191271341895569,0.718205534889262,0.781147235020813,0.781147235020813
"75565",-0.0667169151988949,0.174161801468365,0.718159698470743,0.781147235020813,0.781147235020813
"52357",0.0427403646319905,0.117732263553744,0.718249051729059,0.781147235020813,0.781147235020813
"78103",-0.180160777080669,0.66214400411184,0.71866868095848,0.781500776017609,0.781500776017609
"22693",-0.132403321479658,0.40482244747099,0.718648108173353,0.781500776017609,0.781500776017609
"629159",-0.0972875623471797,0.282691041808701,0.718798541719216,0.781590573254745,0.781590573254745
"72665",0.155169701088586,0.493284149339395,0.719090216718548,0.781804872557064,0.781804872557064
"110751",0.138798454219856,0.426115677613227,0.719068891365022,0.781804872557064,0.781804872557064
"74427",-0.102180619924201,0.285820285211996,0.720171848814556,0.782929343038778,0.782929343038778
"22163",-0.129770498839837,0.395158264871346,0.720596354297548,0.783316749692295,0.783316749692295
"72560",-0.158817825730254,0.520062078936276,0.720622977167014,0.783316749692295,0.783316749692295
"229524",-0.0738379610292871,0.213409016499688,0.720843794709856,0.783505255559831,0.783505255559831
