"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"74466",12.1982519163025,2.83350273931848,0.691463088332713,6.17048072298791e-06,2.08329343037153e-05
"17178",4656.17254947312,0.915547145208766,0.207325469227142,6.17873905018588e-06,2.08565563609501e-05
"21825",101680.269748893,-1.49665085941995,0.35522904135903,6.18198721663597e-06,2.08632602472423e-05
"17219",2425.92609085482,-1.23621598673235,0.285164896503709,6.19045649389199e-06,2.08875782494457e-05
"57750",470.885787745912,-0.752723702425999,0.169058333682562,6.19831923673649e-06,2.09098402006641e-05
"56390",488.525067901481,-0.745915273285347,0.167492695203655,6.20059279703939e-06,2.09132419781802e-05
"12925",2755.47985912563,0.961900325339628,0.218329650879727,6.22326739316754e-06,2.09854365583557e-05
"66601",16.5236574131404,-3.01893470043787,0.727908790864073,6.24816768765532e-06,2.10651054205471e-05
"100503457",12.8037896626982,3.39511631160227,0.842619294084034,6.26348120957035e-06,2.1112427486582e-05
"66626",2196.9241446858,0.650599676904688,0.145719730928502,6.27832950291427e-06,2.11581624226652e-05
"13637",88.2579204293339,-1.97768585341636,0.47742426714471,6.29019316015228e-06,2.11938224495143e-05
"106583",4337.78746973605,0.620384118374212,0.137470224638028,6.33739321547126e-06,2.13485041474913e-05
"67789",2249.60422807444,0.82604239236298,0.18633579384875,6.35273700503631e-06,2.13958318445905e-05
"450219",15.8421762433962,-4.18301526086855,1.05657211670028,6.36020906757895e-06,2.14166339146629e-05
"75472",184.464880641976,1.73830664789732,0.41481874198963,6.39180083741326e-06,2.15186288884809e-05
"15018",577.709490745589,0.806175392672846,0.181690694294772,6.39644804586242e-06,2.15298892686023e-05
"382073",377.356315363449,0.868786788636048,0.196420983279149,6.40803359040566e-06,2.15644941468659e-05
"74018",1947.47095818776,-0.764511496785931,0.171124871497493,6.41812425125289e-06,2.15940553375148e-05
"54635",4034.18394353976,-0.753260774440665,0.171723676054364,6.44030767229072e-06,2.16642828292563e-05
"105083",414.12143198633,-1.38616019632682,0.322758313957655,6.47124354114926e-06,2.17639177487685e-05
"107765",94.4229866200274,-2.67401571140568,0.672789433439728,6.47435250432151e-06,2.17699444459794e-05
"19155",3765.07167905253,0.864074263015152,0.195388595390068,6.48508292117987e-06,2.18015905403911e-05
"68549",150.278440383404,-1.51599172164896,0.357792573736532,6.52031536952889e-06,2.19155780923775e-05
"20916",2654.34192578598,-0.634570411912101,0.141255136386835,6.52279721999497e-06,2.19194629084198e-05
"268749",2006.13282461289,-0.857943911714573,0.194505398942256,6.61792592318832e-06,2.22346169736388e-05
"239853",7.84415287049056,-6.93796294966928,2.78121991378348,6.62380694886396e-06,2.22498534575739e-05
"117150",5587.2215343719,0.635631563171777,0.14357182967903,6.66098443655745e-06,2.23656454877706e-05
"320159",255.606251504225,-1.9992147611391,0.485810708987225,6.65993061913853e-06,2.23656454877706e-05
"20210",14.6598590540494,3.38825392287342,0.844818404725499,6.67429121421315e-06,2.2405774526999e-05
"78785",2702.60404790212,1.65309790080029,0.393491684317796,6.6852816924987e-06,2.24335579328062e-05
"19353",18958.7199489927,0.969664540465873,0.220829281814273,6.68460900337678e-06,2.24335579328062e-05
"18002",1193.02585380651,-0.816449356209708,0.184807338991185,6.68731755912935e-06,2.24358350420962e-05
"12763",306.15189097408,-1.86565141520076,0.447801242678915,6.69907106787011e-06,2.24661482556082e-05
"71839",5498.20489939542,0.851357059961082,0.192763973951563,6.69869532357019e-06,2.24661482556082e-05
"245282",7.52626071389151,-6.90645849554455,2.77122921777483,6.71431805932481e-06,2.25127134930302e-05
"319885",1998.8815770699,1.20039266133223,0.277143202516512,6.81682796030111e-06,2.28517879099123e-05
"50908",1115.12597604408,-1.87612489386395,0.451795248312837,6.82420278538652e-06,2.28718718658636e-05
"17160",1430.89799032004,0.623231684535162,0.139930608914225,6.82906634726806e-06,2.28835326820071e-05
"19218",26.9436570042424,2.04514724301551,0.493138583812361,6.89635585448825e-06,2.31043296057338e-05
"213233",845.73246524644,-0.618685965196769,0.139120131343473,6.92605856644616e-06,2.31991384201327e-05
"16434",210.536807694368,-1.06950518483621,0.244933227151094,6.9397741506011e-06,2.32403700788971e-05
"53313",394.395834917091,1.46966813569999,0.346028894552476,7.03360576514853e-06,2.35498284986642e-05
"106389",57.7722874653406,1.51571417628214,0.357329472944769,7.05354400001936e-06,2.36118028190198e-05
"329260",1738.68679287652,0.684632422174711,0.1542587313038,7.07274264146973e-06,2.36712767490372e-05
"23825",2392.94294112955,-0.807914730858408,0.183423121117537,7.12385727785656e-06,2.38375224297508e-05
"59043",4048.36788522194,0.845900704881273,0.191342500404507,7.18403139937146e-06,2.40340091138657e-05
"100216532",221.624967939849,1.83068959909411,0.440230574906362,7.23976129587875e-06,2.42155512385422e-05
"319982",106.984046695372,-1.42315537979154,0.336041694164429,7.24630494341555e-06,2.42325350424153e-05
"20416",3944.23406436525,0.450339586765381,0.100919973239546,7.28010423403974e-06,2.43406397630819e-05
"217331",1483.57266144352,1.01203143279325,0.232559433349096,7.30005136382146e-06,2.44023961666266e-05
"23796",44.5079580680946,-2.14650236368851,0.516961740918703,7.34030241998665e-06,2.45319852410795e-05
"210126",17664.8434888983,-0.769571617403939,0.172953448818571,7.34545257185581e-06,2.45442350945576e-05
"50789",5471.89288826219,0.960693423364339,0.220245843159868,7.351284227751e-06,2.45587567269046e-05
"75693",12.2728139711268,-4.75184592048374,1.13060560447135,7.38553919637003e-06,2.46682083079403e-05
"71675",915.472240182257,0.660454177114929,0.148934363608061,7.39929658974363e-06,2.47091661875681e-05
"238505",837.233070054824,-0.637020902522295,0.143771748641573,7.43113643866754e-06,2.48104797679609e-05
"20501",4382.28445314917,-1.54538077889676,0.365894255057713,7.44860740413413e-06,2.48637884471602e-05
"21906",18.4587305589672,3.19850283849312,0.80641314238314,7.46807404017717e-06,2.49237358942315e-05
"56367",423.029055866325,-1.1405866165532,0.264124793232734,7.49903667233515e-06,2.50220178025232e-05
"56409",2991.47339506897,-0.836562675784201,0.190705649888808,7.54231990200114e-06,2.516136185269e-05
"74685",27.9129729696676,3.62779477844511,0.879244949385551,7.600327347334e-06,2.53497600991588e-05
"17967",194.021188462666,-1.44055062536787,0.340669228745425,7.620083083508e-06,2.54105251907176e-05
"207686",92.828982930006,-2.03323503147318,0.494474209171015,7.6625121654276e-06,2.55468588331017e-05
"110596",800.031745770048,-1.1510042620434,0.267045420106534,7.67058343602285e-06,2.55686114534095e-05
"53357",868.043779309082,0.789346529463239,0.179408217965488,7.67674788977096e-06,2.55840005278052e-05
"77632",21.6089577324061,-2.0610470164029,0.503467910003788,7.72047863450576e-06,2.57245538859868e-05
"68617",1349.26966073319,-1.07461723246804,0.248901142394415,7.78275822463269e-06,2.59268426951186e-05
"20624",4762.06744248333,-0.703995420262177,0.159742770755524,7.78881824376432e-06,2.59385845426263e-05
"78523",1567.09734838221,0.808795492315133,0.183903854784031,7.78942127462778e-06,2.59385845426263e-05
"13132",1517.70397180434,1.44423958705836,0.339183320265381,7.80213321579356e-06,2.59756821867206e-05
"56706",12279.1841172988,0.912476720983974,0.208175919761111,7.80999572351018e-06,2.59966228976285e-05
"16367",2863.72411089602,1.72428152530693,0.413831497579009,7.84167080369127e-06,2.60968025739917e-05
"237781",392.793114591507,1.00349632487129,0.231051390564493,7.86085030336172e-06,2.6155365441741e-05
"224170",455.162827566559,-0.933425215639254,0.214658617089363,7.8847005892371e-06,2.62294426927127e-05
"14182",22142.2996166654,0.554802902687931,0.12519036088625,7.88836965886785e-06,2.62363683020293e-05
"100038525",12.8519665611969,4.80389048912273,1.13917996113379,7.89296877377086e-06,2.62463837920805e-05
"100302688",7.30501245585146,-6.7931311142173,2.74832300665498,7.90518438650186e-06,2.62817171980844e-05
"27059",7394.16652823529,-0.701438995428737,0.159238831217641,7.9238772634216e-06,2.63385664919282e-05
"18000",10805.4944314854,-0.509110221112802,0.115542418400113,7.94561141086359e-06,2.64054999239194e-05
"57784",1168.18615357641,0.645124943271096,0.146117750201735,7.98645251490251e-06,2.65358914716258e-05
"237988",881.653670509272,-1.60143067649073,0.38247924425332,8.10011810636284e-06,2.69081495776081e-05
"434778",21.7627070882693,5.3524969331916,1.41280167629018,8.11835573840514e-06,2.6963315321647e-05
"20832",3202.4668828426,0.60992459867534,0.138450767685238,8.1262442020299e-06,2.69840933426184e-05
"54375",9364.86412550979,-0.850452150520816,0.194729107573181,8.1951584581792e-06,2.72074652166504e-05
"21808",2033.97519291383,1.71954521126225,0.409839738688681,8.20129139092773e-06,2.72223587735011e-05
"269593",9625.75568623428,-1.06823569628658,0.247992524928446,8.21809929946811e-06,2.72726724393109e-05
"212167",295.554499433271,-1.48887856273895,0.354637378726833,8.22307001919397e-06,2.72836907702281e-05
"27054",3118.2828311534,0.738631324689039,0.167672806215753,8.24095832115416e-06,2.7337555899795e-05
"29875",24938.721749307,0.921044895101574,0.211417425822701,8.24784445049298e-06,2.73549094636133e-05
"329178",314.939485346903,1.84070243014453,0.446135689759922,8.2532340681797e-06,2.73672937105337e-05
"227721",20.9402185883856,2.1681058102916,0.531203853164455,8.26007896925733e-06,2.73844976658291e-05
"64580",15.9804577982995,5.04829594806888,1.22561046800139,8.26617121626999e-06,2.73991999608869e-05
"55994",31.2004706105516,-2.09367319337005,0.518814568411647,8.35006898419138e-06,2.76717402383086e-05
"69398",36.3853904765101,2.35626881277821,0.58545552597885,8.38226944732405e-06,2.77673174277087e-05
"71703",630.707363079527,0.803969594046281,0.183612173417305,8.38087006752872e-06,2.77673174277087e-05
"98258",2257.84216334683,0.709420400033553,0.16131311248486,8.38918946683321e-06,2.77846727883697e-05
"66461",919.656559613638,0.706613232752119,0.161339423300643,8.41688733296511e-06,2.78708228393256e-05
"101095",1029.96999990925,0.680983032846303,0.15521165580196,8.49185044660639e-06,2.81134163593839e-05
"24064",6250.2357985728,1.11929543001683,0.260139668286491,8.49436694826327e-06,2.81161164707232e-05
"15024",1666.83743687616,0.60325053784284,0.136931891702448,8.54859371888047e-06,2.82899407753942e-05
"98415",4129.6817869165,-0.595899527623962,0.13525411315098,8.58554620139074e-06,2.84065409745774e-05
"94227",461.930647871363,-3.26342190174896,0.845479625523348,8.61107411579598e-06,2.84853022081464e-05
"209225",1376.15108829609,1.10051338412222,0.255911315964677,8.6249852121989e-06,2.8525611356072e-05
"67023",3719.66687733773,0.806638771203729,0.18451516966302,8.63600014630664e-06,2.85563277492396e-05
"72948",665.333210413468,-1.00694919987985,0.233326726603689,8.67816816383437e-06,2.86900239496364e-05
"232288",2610.13705672934,-1.22858774982516,0.288467812623527,8.69032056292854e-06,2.87244548900637e-05
